interaction_id,question_type,n_words,retrieved_gold_clean,t_suf_clean,phi_suf_clean,retrieved_gold_string,t_suf_string,phi_suf_string
5ae361805542992e3233c3c9,bridge,22,True,2,0.09090909090909091,True,2,0.09090909090909091
5add870b5542995b365fab3c,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5ab84f2c55429934fafe6d54,bridge,28,True,1,0.03571428571428571,True,21,0.75
5a8ee2855542995a26add550,bridge,13,True,1,0.07692307692307693,True,6,0.46153846153846156
5abeb3525542993fe9a41d03,bridge,13,True,1,0.07692307692307693,True,4,0.3076923076923077
5ab762fb55429928e1fe3857,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5a739d8c55429905862fe073,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5abc715f5542993a06baf8ea,bridge,11,True,2,0.18181818181818182,True,5,0.45454545454545453
5ab804065542990e739ec7e0,comparison,13,True,1,0.07692307692307693,False,,
5a7e21165542995ed0d166a2,comparison,8,True,1,0.125,True,1,0.125
5ae473545542995dadf2433d,bridge,7,True,1,0.14285714285714285,True,1,0.14285714285714285
5a84973e5542992a431d1a67,bridge,19,True,2,0.10526315789473684,True,1,0.05263157894736842
5a7a47be5542994f819ef1b2,bridge,17,True,1,0.058823529411764705,True,2,0.11764705882352941
5abc8d00554299700f9d78fd,bridge,17,True,1,0.058823529411764705,True,14,0.8235294117647058
5ab1c6c5554299722f9b4c67,comparison,14,True,1,0.07142857142857142,True,3,0.21428571428571427
5ab2a01d5542992953946778,comparison,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5ab42ef55542991751b4d6d9,bridge,27,True,2,0.07407407407407407,True,2,0.07407407407407407
5ae0968955429924de1b7105,bridge,12,True,8,0.6666666666666666,True,8,0.6666666666666666
5adefe645542992d7e9f926c,bridge,10,True,6,0.6,True,2,0.2
5a82edae55429966c78a6a9f,bridge,17,True,1,0.058823529411764705,True,4,0.23529411764705882
5abd68b45542993062266c77,bridge,11,True,1,0.09090909090909091,False,,
5a7345185542992359bc32cb,comparison,9,True,4,0.4444444444444444,True,4,0.4444444444444444
5adde6535542990dbb2f7ef9,comparison,13,True,2,0.15384615384615385,True,2,0.15384615384615385
5ab7ef0f5542991d322237ca,bridge,18,True,1,0.05555555555555555,True,8,0.4444444444444444
5ae20cd25542997283cd2376,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5a7da3a95542990b8f5039e6,bridge,20,True,4,0.2,True,1,0.05
5ac2c22e5542990b17b15485,bridge,17,True,4,0.23529411764705882,True,16,0.9411764705882353
5ae4d3a55542990ba0bbb164,bridge,9,True,1,0.1111111111111111,True,6,0.6666666666666666
5ac19f405542991316484b5b,comparison,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5ac00278554299012d1db56b,comparison,9,True,7,0.7777777777777778,True,1,0.1111111111111111
5a7d2ecc5542995ed0d16629,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5abd5a135542992ac4f3829f,bridge,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5ab8f33155429919ba4e237f,bridge,24,True,1,0.041666666666666664,True,1,0.041666666666666664
5a7f57a45542992097ad2f29,bridge,18,True,2,0.1111111111111111,True,2,0.1111111111111111
5a7e14a65542995ed0d16686,bridge,12,True,2,0.16666666666666666,True,2,0.16666666666666666
5a859a755542992a431d1b6d,comparison,10,True,1,0.1,True,1,0.1
5ab4304a55429942dd415ec5,bridge,22,True,2,0.09090909090909091,True,2,0.09090909090909091
5a81d54a55429903bc27b9d4,comparison,11,True,3,0.2727272727272727,False,,
5a79257b55429974737f79a7,bridge,18,True,6,0.3333333333333333,True,1,0.05555555555555555
5ae5feaf5542996de7b71ac6,bridge,20,True,1,0.05,True,6,0.3
5ac1767a5542994d76dcce48,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5a74feb75542996c70cfae6d,comparison,20,True,3,0.15,True,1,0.05
5adf3e835542993a75d26442,bridge,13,True,2,0.15384615384615385,True,1,0.07692307692307693
5ae608f2554299546bf83026,bridge,15,True,2,0.13333333333333333,True,2,0.13333333333333333
5a88a6975542994846c1cea4,bridge,22,True,6,0.2727272727272727,True,5,0.22727272727272727
5a83f07455429933447460be,comparison,12,True,1,0.08333333333333333,False,,
5ab2979c554299449642c919,bridge,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5a79131a554299148911f9e3,bridge,14,True,1,0.07142857142857142,False,,
5a87d8355542993e715abfe4,bridge,8,True,1,0.125,True,1,0.125
5a80707e5542992bc0c4a70e,bridge,19,True,2,0.10526315789473684,True,2,0.10526315789473684
5ab3f6935542992339550019,bridge,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5a81a84e5542990a1d231e4e,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5ae5f1a8554299546bf82fd9,bridge,16,True,1,0.0625,True,1,0.0625
5a8a2a5555429930ff3c0ccc,bridge,14,True,1,0.07142857142857142,False,,
5adfeab455429942ec259b86,bridge,17,True,3,0.17647058823529413,True,3,0.17647058823529413
5abd56355542993062266c58,bridge,16,True,1,0.0625,True,1,0.0625
5a7e22ed5542995ed0d166a7,comparison,10,True,1,0.1,True,1,0.1
5a881ea055429938390d3ef3,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5ab4e48655429942dd415f9c,bridge,14,True,3,0.21428571428571427,True,3,0.21428571428571427
5a84bc5b5542991dd0999dc3,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5a739b1955429978a71e9044,bridge,23,True,1,0.043478260869565216,True,2,0.08695652173913043
5adc368155429944faac2468,bridge,28,True,5,0.17857142857142858,True,1,0.03571428571428571
5ac519a95542994611c8b38b,comparison,15,True,3,0.2,True,4,0.26666666666666666
5a88abf75542997e5c09a6a1,bridge,18,True,4,0.2222222222222222,True,4,0.2222222222222222
5ac3d90b5542995c82c4ac4b,comparison,10,True,4,0.4,True,4,0.4
5ab97d0a5542996be202051e,bridge,20,True,1,0.05,True,4,0.2
5a7553a95542996c70cfaedf,bridge,18,True,1,0.05555555555555555,True,2,0.1111111111111111
5adc035c554299438c868d04,bridge,17,True,1,0.058823529411764705,True,2,0.11764705882352941
5ae60d36554299546bf8303e,bridge,12,True,3,0.25,True,9,0.75
5a7543d555429916b01642ce,bridge,10,True,1,0.1,True,1,0.1
5ae5d63b5542996de7b71a2d,bridge,11,True,7,0.6363636363636364,True,10,0.9090909090909091
5ab442645542991751b4d70c,bridge,31,True,3,0.0967741935483871,True,3,0.0967741935483871
5a802bf05542992bc0c4a6b7,bridge,17,True,1,0.058823529411764705,True,3,0.17647058823529413
5ac072ef554299294b218fe4,bridge,13,True,6,0.46153846153846156,True,6,0.46153846153846156
5ab4b7d15542996a3a969fbc,bridge,23,True,1,0.043478260869565216,True,1,0.043478260869565216
5add1aa65542990d50227de1,bridge,30,True,4,0.13333333333333333,False,,
5a7354d55542994cef4bc55a,bridge,20,True,1,0.05,True,1,0.05
5ade1c9e55429939a52fe822,bridge,35,True,1,0.02857142857142857,True,7,0.2
5adce3b95542990d50227d56,comparison,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5ac313a0554299741d48a1b0,bridge,14,True,6,0.42857142857142855,True,6,0.42857142857142855
5abf931f5542990832d3a158,bridge,13,True,1,0.07692307692307693,False,,
5ae324775542994393b9e62f,bridge,20,True,3,0.15,False,,
5a79093955429974737f794b,comparison,11,True,2,0.18181818181818182,True,2,0.18181818181818182
5ade8bd955429975fa854f04,bridge,20,True,1,0.05,True,1,0.05
5a84a1c85542992a431d1a7c,bridge,23,True,1,0.043478260869565216,True,2,0.08695652173913043
5abed7d75542990832d3a0f7,bridge,16,True,1,0.0625,True,1,0.0625
5ae365205542990afbd1e12d,bridge,22,True,1,0.045454545454545456,True,1,0.045454545454545456
5a8f9dca55429918e830d295,bridge,24,True,1,0.041666666666666664,True,1,0.041666666666666664
5ae61351554299546bf83066,bridge,17,True,9,0.5294117647058824,False,,
5ae50c345542993aec5ec11f,bridge,10,True,1,0.1,True,1,0.1
5abcefc45542993a06baf9b4,bridge,9,True,2,0.2222222222222222,True,2,0.2222222222222222
5a887898554299206df2b2a2,comparison,8,True,1,0.125,False,,
5a803ed45542996402f6a496,bridge,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5a8f97305542997ba9cb32e3,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5ab5ceb65542997d4ad1f1e2,bridge,10,True,1,0.1,False,,
5ae7e8f55542994a481bbe06,bridge,19,True,2,0.10526315789473684,True,8,0.42105263157894735
5a8c7ac2554299653c1aa08e,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5a8192045542995ce29dcc04,bridge,24,True,1,0.041666666666666664,True,1,0.041666666666666664
5a866b5b554299211dda2b23,bridge,18,True,1,0.05555555555555555,True,17,0.9444444444444444
5ae1a525554299234fd042a9,bridge,14,True,2,0.14285714285714285,True,2,0.14285714285714285
5abb23035542992ccd8e7f22,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5abce43855429959677d6b18,bridge,11,True,1,0.09090909090909091,False,,
5a8e07185542995085b37389,bridge,12,True,1,0.08333333333333333,True,5,0.4166666666666667
5a8ed10b5542995085b374a0,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5adf2fa35542993344016c11,comparison,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5a804e845542992bc0c4a6e9,bridge,15,True,2,0.13333333333333333,True,13,0.8666666666666667
5a78d06355429974737f78b4,bridge,19,True,2,0.10526315789473684,True,2,0.10526315789473684
5ac3dfee554299204fd21eab,bridge,19,True,6,0.3157894736842105,True,1,0.05263157894736842
5add48465542992200553a80,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5a7c917e5542990527d554d3,bridge,13,True,1,0.07692307692307693,False,,
5a7e6c725542991319bc94a4,comparison,12,True,2,0.16666666666666666,True,2,0.16666666666666666
5a7558425542992db9473647,bridge,19,True,3,0.15789473684210525,True,3,0.15789473684210525
5a849cc95542997175ce1efa,bridge,19,True,5,0.2631578947368421,False,,
5a84e9d35542994c784dda84,bridge,19,True,2,0.10526315789473684,True,8,0.42105263157894735
5ab6bdd255429953192ad36e,comparison,10,True,4,0.4,True,4,0.4
5ac3126f5542995ef918c0e8,comparison,25,True,7,0.28,False,,
5a81e04455429903bc27b9f9,bridge,10,True,2,0.2,True,2,0.2
5ab3d2b7554299233954ffb8,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5a8d1f015542994ba4e3dc08,bridge,12,True,2,0.16666666666666666,False,,
5adf8d275542993344016cfb,bridge,12,True,4,0.3333333333333333,True,4,0.3333333333333333
5a7949d45542994bb9456fdd,bridge,24,True,3,0.125,True,3,0.125
5aba0c2655429955dce3edb7,bridge,9,True,5,0.5555555555555556,True,5,0.5555555555555556
5a89bbb05542992e4fca83a3,bridge,9,False,,,False,,
5ab4b2935542996a3a969fb5,comparison,13,True,2,0.15384615384615385,True,2,0.15384615384615385
5a7cf4e355429907fabef062,bridge,15,True,2,0.13333333333333333,True,2,0.13333333333333333
5ab2be12554299295394686b,bridge,31,True,1,0.03225806451612903,True,1,0.03225806451612903
5a7cd5b05542990527d5553d,bridge,25,True,2,0.08,True,2,0.08
5a70f4c45542994082a3e437,bridge,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5ae0818e55429924de1b70e9,bridge,17,True,1,0.058823529411764705,True,14,0.8235294117647058
5adfb60655429942ec259b08,bridge,13,True,1,0.07692307692307693,False,,
5ab5de535542992aa134a3b6,comparison,8,True,1,0.125,False,,
5ac2ffe7554299218029dbb3,bridge,10,True,1,0.1,True,10,1.0
5a8769475542993e715abf2b,bridge,12,True,2,0.16666666666666666,True,5,0.4166666666666667
5a77f4755542992a6e59e01f,bridge,26,True,2,0.07692307692307693,True,5,0.19230769230769232
5a78caa955429970f5fffd83,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5a8790785542993e715abfac,bridge,23,True,2,0.08695652173913043,True,2,0.08695652173913043
5ab6bb575542995eadef0088,bridge,19,True,7,0.3684210526315789,True,17,0.8947368421052632
5ac2cdaa554299657fa29070,comparison,8,True,1,0.125,True,1,0.125
5a729fa15542994cef4bc397,comparison,8,True,6,0.75,True,1,0.125
5ae64ffd5542992ae0d162ce,bridge,16,True,1,0.0625,True,1,0.0625
5a88a1e55542997e5c09a64d,bridge,17,True,8,0.47058823529411764,True,8,0.47058823529411764
5ac34994554299741d48a242,bridge,14,True,1,0.07142857142857142,False,,
5ae382ee5542992e3233c430,bridge,13,True,2,0.15384615384615385,True,8,0.6153846153846154
5a8a40015542996c9b8d5e72,bridge,28,True,4,0.14285714285714285,True,1,0.03571428571428571
5a8810485542997e5c09a590,bridge,14,True,1,0.07142857142857142,True,3,0.21428571428571427
5a7249b85542990c210a40b9,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5ae7281c5542991e8301cb69,bridge,12,True,5,0.4166666666666667,True,5,0.4166666666666667
5a888d535542997e5c09a617,bridge,9,True,1,0.1111111111111111,True,3,0.3333333333333333
5ae48c4e55429913cc204498,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5a7e05635542995f4f40238f,bridge,25,True,1,0.04,True,6,0.24
5ae3fec55542995dadf242a4,bridge,12,True,5,0.4166666666666667,True,5,0.4166666666666667
5add39c45542995b365faac5,comparison,13,True,1,0.07692307692307693,False,,
5a90629855429916514e749e,bridge,8,True,6,0.75,False,,
5a85e2775542994775f60680,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5abba17a5542992ccd8e7f60,bridge,22,True,1,0.045454545454545456,True,1,0.045454545454545456
5a8ece2e5542995085b37497,bridge,12,True,2,0.16666666666666666,True,8,0.6666666666666666
5a7a749d5542994f819ef1e0,bridge,27,True,4,0.14814814814814814,True,1,0.037037037037037035
5a7e075c5542995f4f4023a3,bridge,15,True,1,0.06666666666666667,True,13,0.8666666666666667
5abcfcf0554299114383a1b4,bridge,13,True,4,0.3076923076923077,True,4,0.3076923076923077
5a78ed6855429970f5fffdd9,bridge,15,True,1,0.06666666666666667,True,2,0.13333333333333333
5a8be8215542995e66a47518,bridge,15,True,7,0.4666666666666667,True,9,0.6
5a8f495c5542997ba9cb3220,bridge,14,True,3,0.21428571428571427,True,3,0.21428571428571427
5a7db62d5542997cc2c4747c,bridge,9,True,1,0.1111111111111111,True,1,0.1111111111111111
5ae5db98554299546bf82fa6,bridge,24,True,1,0.041666666666666664,True,2,0.08333333333333333
5a8a423255429930ff3c0d30,bridge,16,True,1,0.0625,True,1,0.0625
5a80fb97554299260e20a1eb,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5ab27587554299449642c8af,bridge,24,True,1,0.041666666666666664,True,4,0.16666666666666666
5a7c74a65542990527d554b0,comparison,17,True,1,0.058823529411764705,True,2,0.11764705882352941
5a7ff71a5542992e7d278dd0,bridge,21,True,1,0.047619047619047616,True,3,0.14285714285714285
5a89bf18554299669944a591,comparison,12,True,3,0.25,False,,
5ae22f4e5542996483e6492f,bridge,33,True,1,0.030303030303030304,True,1,0.030303030303030304
5ab8c3c65542991b5579effd,bridge,16,True,3,0.1875,True,3,0.1875
5a7d61645542997cc2c47455,bridge,10,True,3,0.3,True,9,0.9
5a82d71555429966c78a6a94,comparison,12,True,1,0.08333333333333333,False,,
5a8ae5d355429970aeb70325,bridge,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5abccf6755429965836004ab,bridge,26,True,1,0.038461538461538464,True,1,0.038461538461538464
5adcfc135542990d50227d87,bridge,17,True,2,0.11764705882352941,True,2,0.11764705882352941
5a77c15f5542997042120b1c,bridge,12,True,4,0.3333333333333333,True,4,0.3333333333333333
5a9064c755429916514e74a6,bridge,10,True,9,0.9,False,,
5ab43b755542991779162c21,bridge,18,True,6,0.3333333333333333,True,11,0.6111111111111112
5adf39765542993a75d26435,bridge,9,True,9,1.0,False,,
5a8ccea555429941ae14deeb,bridge,25,True,5,0.2,True,2,0.08
5ab6390f5542995eadeeff7a,bridge,15,True,1,0.06666666666666667,True,2,0.13333333333333333
5abd4f2e5542993062266c4b,comparison,11,True,9,0.8181818181818182,True,9,0.8181818181818182
5ac0d981554299012d1db646,bridge,18,True,1,0.05555555555555555,True,2,0.1111111111111111
5a7c716d55429935c91b51b3,bridge,14,True,14,1.0,True,1,0.07142857142857142
5a77a44d5542997042120aba,bridge,23,True,1,0.043478260869565216,True,1,0.043478260869565216
5a7cd0fd55429909bec76823,comparison,10,True,2,0.2,True,7,0.7
5ac2a55b55429921a00ab018,bridge,16,True,1,0.0625,True,2,0.125
5ab8ca5d5542991b5579f005,bridge,15,True,2,0.13333333333333333,True,2,0.13333333333333333
5ac3f1c9554299204fd21ed4,bridge,17,True,1,0.058823529411764705,True,4,0.23529411764705882
5ac559bd5542993e66e82328,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5ade00855542997dc7907118,bridge,15,True,1,0.06666666666666667,True,10,0.6666666666666666
5a8e61165542995085b3741a,bridge,17,True,1,0.058823529411764705,True,2,0.11764705882352941
5abd05e655429965836004f1,bridge,9,True,1,0.1111111111111111,True,1,0.1111111111111111
5a7fb1765542992e7d278d20,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5a722c2255429971e9dc932c,bridge,29,True,1,0.034482758620689655,True,1,0.034482758620689655
5ae1408a5542997b2ef7d17c,comparison,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5a7562045542992db947364f,comparison,13,True,4,0.3076923076923077,True,1,0.07692307692307693
5ae6233c5542992ae0d1623e,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5a7cb94f554299683c1c6353,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5ae17d6855429901ffe4aea7,bridge,14,True,10,0.7142857142857143,False,,
5ae69fa755429908198fa66c,bridge,18,True,3,0.16666666666666666,True,3,0.16666666666666666
5ab56e085542992aa134a315,bridge,15,True,5,0.3333333333333333,True,15,1.0
5a79305755429907847277dd,bridge,16,True,2,0.125,True,2,0.125
5a7b18d25542992d025e6768,bridge,16,True,2,0.125,True,2,0.125
5add56a85542992200553abe,bridge,12,True,5,0.4166666666666667,True,1,0.08333333333333333
5ab44cd555429942dd415f10,bridge,22,True,1,0.045454545454545456,True,1,0.045454545454545456
5a7140585542994082a3e6fa,bridge,7,False,,,False,,
5ae1f079554299234fd04343,bridge,18,True,1,0.05555555555555555,True,12,0.6666666666666666
5ab4314955429942dd415ecd,bridge,16,True,3,0.1875,False,,
5ae3249555429928c423962f,bridge,31,True,1,0.03225806451612903,True,10,0.3225806451612903
5a89ba6b554299669944a584,bridge,13,True,1,0.07692307692307693,True,10,0.7692307692307693
5ae226bd5542994d89d5b379,bridge,17,True,5,0.29411764705882354,True,5,0.29411764705882354
5ae0156455429942ec259c15,bridge,19,True,1,0.05263157894736842,True,2,0.10526315789473684
5a7b85c4554299294a54a9d7,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5ab262a4554299340b5254ac,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5a81d81e554299676cceb0f6,bridge,14,True,12,0.8571428571428571,False,,
5abee2df5542994516f4546a,bridge,17,True,2,0.11764705882352941,True,2,0.11764705882352941
5ac42ae45542997ea680ca18,bridge,19,True,1,0.05263157894736842,True,1,0.05263157894736842
5abdf72055429976d4830a37,bridge,22,True,3,0.13636363636363635,True,1,0.045454545454545456
5ae618325542996de7b71b56,bridge,20,True,1,0.05,True,3,0.15
5a8fdd9c55429916514e73de,bridge,24,True,1,0.041666666666666664,True,1,0.041666666666666664
5a875b2a5542993e715abf0f,bridge,10,True,1,0.1,True,1,0.1
5a8ac44055429970aeb70304,bridge,14,True,2,0.14285714285714285,True,2,0.14285714285714285
5ab55a9b5542992aa134a2ba,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5a88c92d5542993b751ca84e,comparison,13,True,2,0.15384615384615385,True,13,1.0
5ab972485542996be20204f6,bridge,19,True,1,0.05263157894736842,False,,
5adcaa7f5542990d50227cdb,bridge,10,True,6,0.6,True,6,0.6
5a7933b255429907847277eb,comparison,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5ae30d4b55429928c42395cc,bridge,14,True,12,0.8571428571428571,False,,
5a7a6c1a5542994f819ef1d5,bridge,21,True,2,0.09523809523809523,True,2,0.09523809523809523
5adfdd1c55429906c02daa74,comparison,11,True,1,0.09090909090909091,True,4,0.36363636363636365
5a7265815542990c210a411b,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5a8c5794554299240d9c2131,comparison,10,True,3,0.3,False,,
5a85ac1e5542997b5ce4001f,bridge,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5a7a45425542990783324ee2,bridge,6,True,2,0.3333333333333333,True,2,0.3333333333333333
5abc40835542993a06baf8ba,bridge,18,True,13,0.7222222222222222,False,,
5a883afc5542994846c1ce48,bridge,9,True,6,0.6666666666666666,True,6,0.6666666666666666
5ae0b68e55429906c02daafb,bridge,21,True,1,0.047619047619047616,True,1,0.047619047619047616
5a7dacff5542991319bc93e0,bridge,17,True,1,0.058823529411764705,False,,
5adf6f075542993344016c91,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5a7be1ab5542997c3ec972a9,bridge,10,True,1,0.1,True,1,0.1
5a8753d95542994846c1cd63,comparison,13,True,1,0.07692307692307693,False,,
5a794f8155429970f5fffe95,comparison,9,True,1,0.1111111111111111,True,1,0.1111111111111111
5ab53bee554299637185c526,bridge,16,True,1,0.0625,True,15,0.9375
5ac1a5b45542991316484b8b,comparison,7,True,1,0.14285714285714285,False,,
5a79edfe5542990198eaf006,bridge,20,True,4,0.2,True,2,0.1
5a72a3c45542994cef4bc3ac,bridge,16,True,1,0.0625,False,,
5abfd3d65542994516f4550b,comparison,10,True,3,0.3,False,,
5ae39fb85542990afbd1e197,comparison,8,True,1,0.125,False,,
5a7e1a2955429965cec5ea5d,bridge,13,True,2,0.15384615384615385,True,2,0.15384615384615385
5ab7bf3f5542991d322237a8,bridge,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5a837121554299123d8c2128,comparison,11,True,8,0.7272727272727273,True,11,1.0
5ae616ce5542992663a4f259,bridge,18,True,1,0.05555555555555555,True,2,0.1111111111111111
5ae375955542990afbd1e15d,bridge,22,True,1,0.045454545454545456,True,1,0.045454545454545456
5abcff225542993a06baf9ea,bridge,23,True,3,0.13043478260869565,True,18,0.782608695652174
5a74f5155542993748c89750,comparison,17,True,2,0.11764705882352941,True,2,0.11764705882352941
5ab5c31b554299488d4d9a19,bridge,17,True,1,0.058823529411764705,True,15,0.8823529411764706
5ab7f3285542992aa3b8c88f,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5a7f53ff5542992097ad2f17,bridge,20,True,1,0.05,True,15,0.75
5a7b88165542997c3ec971fe,bridge,13,True,11,0.8461538461538461,False,,
5a7b3ec95542995eb53be8d3,bridge,12,True,5,0.4166666666666667,True,5,0.4166666666666667
5ae4843455429970de88d997,bridge,10,True,1,0.1,True,2,0.2
5a73d951554299623ed4ac77,bridge,15,True,1,0.06666666666666667,True,4,0.26666666666666666
5adce22c5542990d50227d51,bridge,11,True,9,0.8181818181818182,False,,
5ab412da5542996a3a969f15,bridge,16,True,13,0.8125,False,,
5a762cf0554299109176e6a4,comparison,8,True,1,0.125,True,1,0.125
5a7ddd565542997cc2c474b2,bridge,17,True,6,0.35294117647058826,True,6,0.35294117647058826
5a7b4073554299042af8f733,bridge,12,True,1,0.08333333333333333,True,3,0.25
5a873b0d5542994775f607ad,bridge,18,True,4,0.2222222222222222,False,,
5a778cae55429949eeb29eeb,bridge,9,True,4,0.4444444444444444,True,4,0.4444444444444444
5a7c00a55542996dd594b87e,bridge,13,True,3,0.23076923076923078,False,,
5a8f68795542992414482ab5,bridge,16,True,1,0.0625,True,1,0.0625
5a8b6f9a5542995d1e6f138f,bridge,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5add98ef5542997545bbbd82,bridge,17,True,1,0.058823529411764705,True,12,0.7058823529411765
5a7a5cc955429941d65f25d6,bridge,12,True,7,0.5833333333333334,True,7,0.5833333333333334
5adc9d145542994d58a2f67d,bridge,13,True,1,0.07692307692307693,True,11,0.8461538461538461
5a8af05d55429950cd6afc1a,bridge,12,True,2,0.16666666666666666,True,1,0.08333333333333333
5ae8164d5542994a481bbeb6,bridge,19,True,1,0.05263157894736842,True,6,0.3157894736842105
5a8fdb955542990a98493572,bridge,14,True,6,0.42857142857142855,False,,
5abc6c2655429959677d6aac,bridge,20,True,1,0.05,True,1,0.05
5a81a4615542995ce29dcc1e,bridge,9,True,8,0.8888888888888888,False,,
5a827ce155429940e5e1a8d7,comparison,13,True,1,0.07692307692307693,True,1,0.07692307692307693
5a81f49c5542995ce29dcc9a,bridge,19,True,1,0.05263157894736842,True,2,0.10526315789473684
5a82bdd655429940e5e1a92a,bridge,14,True,10,0.7142857142857143,True,10,0.7142857142857143
5a8457835542990548d0b28a,bridge,15,True,4,0.26666666666666666,True,4,0.26666666666666666
5ae00a27554299025d62a3bb,bridge,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5ae4aba25542995ad6573e12,bridge,20,True,1,0.05,True,1,0.05
5ade99ad554299728e26c75d,bridge,14,True,1,0.07142857142857142,True,2,0.14285714285714285
5ab3c470554299233954ffa1,bridge,35,True,1,0.02857142857142857,True,1,0.02857142857142857
5abca1a55542993a06baf937,bridge,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5ab56db7554299494045efc6,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5a905f2a55429933b8a204fb,comparison,12,True,1,0.08333333333333333,False,,
5ab9379a554299753720f79d,comparison,14,True,2,0.14285714285714285,True,2,0.14285714285714285
5adc861c5542994d58a2f62c,bridge,12,True,1,0.08333333333333333,True,1,0.08333333333333333
5ae5e62455429929b0807a07,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5ae64b1d55429929b0807b24,bridge,10,True,1,0.1,True,1,0.1
5a71299e5542994082a3e5fe,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5aba7bb4554299232ef4a2ee,bridge,18,True,2,0.1111111111111111,True,1,0.05555555555555555
5a71446b5542994082a3e72a,bridge,12,True,1,0.08333333333333333,True,2,0.16666666666666666
5a78fe8155429970f5fffe11,comparison,9,True,3,0.3333333333333333,True,1,0.1111111111111111
5adddb415542992200553b61,bridge,9,True,1,0.1111111111111111,True,1,0.1111111111111111
5a7545605542993748c89807,bridge,18,True,1,0.05555555555555555,True,1,0.05555555555555555
5a90bdea55429916514e754b,bridge,11,True,1,0.09090909090909091,True,1,0.09090909090909091
5abde4ed5542991f66106097,bridge,23,True,2,0.08695652173913043,True,2,0.08695652173913043
5a7b4fee554299042af8f748,comparison,11,True,3,0.2727272727272727,True,1,0.09090909090909091
5ab527205542996a3a96a03d,bridge,14,True,1,0.07142857142857142,True,1,0.07142857142857142
5adf5cd25542992d7e9f9320,bridge,20,True,1,0.05,True,1,0.05
5a77d5e655429967ab1052cc,bridge,15,True,1,0.06666666666666667,True,1,0.06666666666666667
5a7bb16f554299294a54aa9f,bridge,17,True,1,0.058823529411764705,True,1,0.058823529411764705
5abebb8f5542994516f4540a,bridge,15,True,2,0.13333333333333333,True,2,0.13333333333333333
5adfa451554299025d62a319,bridge,22,True,2,0.09090909090909091,False,,
5ab34a76554299233954ff3f,bridge,24,True,1,0.041666666666666664,True,1,0.041666666666666664
5ae178a155429901ffe4ae92,bridge,32,True,3,0.09375,True,3,0.09375
5a823f61554299676cceb234,comparison,13,True,1,0.07692307692307693,False,,
5abefa5b5542997ec76fd3a3,bridge,20,True,1,0.05,True,1,0.05
